source,review_id,review_date,developer_response,review_description,rating,user_name,review_title,developer_response_date,thumbs_up,laguage_code,country_code
App Store,03fffebd-f382-4a1b-900f-d5553e374851,2024-02-07 14:35:28,"{'id': 41867964, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika berkendala Sign Up di aplikasi, anda bisa melakukan Sign Up di web https://www.sbuxcard.com/register/index. Silahkan mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id jika masih berkendala - Starbucks Indonesia-', 'modified': '2024-02-10T03:59:22Z'}","Pas sign up ga terjadi apa. Sign up in 10,9,8,7…1 detik, setelah itu ga terjadi apa2",1,Doktergigi84,Tidak bisa sign up,,,id,id
App Store,43bf4c9a-e036-49c4-86f7-29cf434311e9,2024-02-06 16:12:14,"{'id': 41867948, 'body': 'Hi, Really apologize for the inconvenience. If you still have any problem, please try to Sign Up your account on our website https://www.sbuxcard.com/register/index. If you still have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2024-02-10T03:55:33Z'}",as subject,1,mokalovesoulmate,cannot register,,,id,id
App Store,8e5fdaea-1a4d-4ac6-be8e-0f9aa62b9f66,2024-02-06 07:01:50,"{'id': 41867923, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon dipastikan kembali untuk settingan keyboard smartphone anda tidak terlalu lebar sehingga menutupi tombol submit/updated. Dapat anda atur sendiri di menu settingan handphone anda atau anda dapat mencoba update dari website - Starbucks Indonesia-', 'modified': '2024-02-10T03:49:25Z'}",Tidak pernah bisa top up lewat app karena tombol update tertutup keyboard. Tolong perbaiki.,1,didotjkt,Update Please,,,id,id
App Store,1f253333-52c0-4bc0-b3e2-9db25223f4c2,2024-01-31 00:49:36,"{'id': 41704289, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-02-02T10:34:06Z'}","Tak bisa sign in. Id dan passwordnya benar. Tapi all I can get is ""sorry we have a problem"" alert, instead of sign in.",1,mikironari,Tak bisa sign in,,,id,id
App Store,a4345689-171d-40b4-b634-649b4e2f03f1,2024-01-29 01:49:36,"{'id': 41703773, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-02-02T10:16:20Z'}",Ga bisa sign up,1,Monica effendy,Bug,,,id,id
App Store,315b9fc6-38b2-4039-b2aa-787d589cfd0d,2024-01-28 01:36:01,"{'id': 41703713, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk tampilan tersebut terkait dengan ketidakstabilan koneksi internet anda. Mohon dicoba mengunakan jaringan koneksi internet selular yang lebih baik dan hindari penggunaan VPN. Silahkan mencoba kembali proses Sign In.  - Starbucks Indonesia-', 'modified': '2024-02-02T10:14:11Z'}","3 hari gak bisa buka aplikasi yang muncul cuka due to high semand bla bla bla, yakalik tengah mlm jg masih bnyak permintaan akses aplikasi,",1,Ade awans,Aplikasi tidak bisa di akses,,,id,id
App Store,7418f149-981b-49c3-8fed-0e4c81f6d0a7,2024-01-23 09:28:24,"{'id': 41548047, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-01-26T10:24:54Z'}",Sudah di reinstall tp masih blm bisa log in. Mohon di bantu perbaiki,1,Saintrosesr,Tidak bisa log in,,,id,id
App Store,926c61aa-12cd-452d-9c35-6e456ea18751,2024-01-21 02:51:52,"{'id': 41547992, 'body': 'good things happen: www.starbucks.co.id 💚', 'modified': '2024-01-26T10:22:21Z'}",Kopinya gaenak kirain aku asin dari garam ternyata asin dari darah 🍉,1,TotallyNotFeddy,Penuh darah 🍉,,,id,id
App Store,d32b12f8-2651-4e95-abb3-33a6952e61d7,2024-01-22 15:00:54,"{'id': 41548030, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-01-26T10:23:53Z'}",tolong saya harus gmana,3,merinmendes,ini emg gabisa login ya???,,,id,id
App Store,d5ea1867-5926-40fa-8798-69bd30af69fe,2024-01-20 23:10:51,"{'id': 41547940, 'body': ""Hi, Really apologize to hear your review. Would you mind telling us what you problem about it? Please write to us at customer.care@starbucks.co.id. We'll be grateful for your feedback. - Starbucks Indonesia-"", 'modified': '2024-01-26T10:20:14Z'}",They never fix this problem. Worse loyalty app. You never have any rewards.,1,GillesJS,Internal Error Server,,,id,id
App Store,a9b370f0-3edf-404e-b4fb-b20200efedaa,2024-01-18 03:17:32,"{'id': 41411424, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya.Mohon dipastikan kembali untuk settingan keyboard smartphone anda tidak terlalu lebar sehingga menutupi tombol submit/updated. Dapat anda atur sendiri di menu settingan handphone anda atau anda dapat mencoba update dari website.  - Starbucks Indonesia-', 'modified': '2024-01-20T08:33:49Z'}",Menggunakan app Starbucks Indonesia di iPhone 14 pro dan tidak bisa melakukan update nomor ponsel karena posisi keyboard tidak bisa menutup/menghalangi tombol update.,1,Ace Ukiyo,Tidak Bisa Top-Up/Update Nomor Ponsel,,,id,id
App Store,5f288897-3923-4a0b-9abc-6d68f1da18d2,2024-01-20 02:19:19,,"Pakai Kode Referral

ASTRIP-F67AAB

Dapat Diskon 25K! ❤️✨",5,Astri Yolu,DISKON 25K,,,id,id
App Store,dbc934a8-afc4-4678-8deb-2c2ce402e06d,2024-01-17 12:08:20,"{'id': 41395782, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-01-19T10:00:22Z'}",gabisa login,1,dhisierhwoks,app error,,,id,id
App Store,1dcb7341-cb3d-4860-a82b-bd4f39d57d45,2024-01-13 07:13:53,"{'id': 41395420, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2024-01-19T09:43:16Z'}",tidak bisa login crash terus,1,pelanggaaannnnn settiiiaaaa,tidak bisa login crash terus,,,id,id
App Store,98cf915b-6e6f-4bcc-a3f8-e31c92878cd9,2024-01-17 07:20:48,"{'id': 41395740, 'body': 'Hi, Terima kasih untuk feedback anda :) - Starbucks Indonesia-', 'modified': '2024-01-19T09:58:25Z'}","aplikasi bagus, banyak promo untuk member terbaikk lah 🔥",5,peler khunyuk,mantap,,,id,id
App Store,ca5b2d33-ac89-426c-9d09-120723545a51,2024-01-17 04:52:25,"{'id': 41395690, 'body': 'Terima kasih atas feedback anda dan mohon maaf atas ketidaknyamanannya, untuk hal ini akan kami teruskan ke District Manager terkait sebagai bahan review kami, untuk kedepannya, anda bisa menghubungi feedback@starbucks.co.id untuk feedback mengenai service di store kami', 'modified': '2024-01-19T09:55:24Z'}","Tolong diperbaiki kualitas Starbucks Tomang. Staff di sana tidak aware promo, lupa menawarkan/mengingatkan promo, beda dengan cabang lain.

Saya beli minuman yang sama di cabang Tomang & cabang lain, tapi rasa yang di cabang Tomang tidak sebaik yang saya beli di cabang lain.

Cabang Tomang juga sekarang sudah kotor lagi, padahal baru renovasi. Internetnya juga buruk, padahal di cabang Tomang itu sinyal seluler provider mana pun sama buruknya, jadi memang penting sekali untuk tamu bisa akses jaringan wi-fi yang stabil.

Orang-orang yang kerja di cabang Tomang juga tidak sigap seperti cabang lain. Terlihat selalu lelah. Kalau memang kekurangan staff ya kalian harus hire staff baru dong. 

Alasan orang ke Starbucks karena percaya kualitas minumannya seragam dari satu cabnag ke cabang lainnya.",4,guest-INA,Kualitas Starbucks Tomang,,,id,id
App Store,39b290f8-00b3-48fb-be0f-9117a2b36c2f,2024-01-13 01:15:57,"{'id': 41395268, 'body': ""Hi, Really apologize for the inconvenience. The display issue you're experiencing is related to the instability of your internet connection. Please try using a strong cellular internet connection and avoid using a VPN or other internet service providers. - Starbucks Indonesia-"", 'modified': '2024-01-19T09:37:31Z'}","I deleted it and re-installed, now I can’t sign in.
This issue has been opened for more than 5 days and still unable to acces even after contacting Starbucks",1,GHP68,Can’t Sign in,,,id,id
App Store,12624a1a-c07c-4de9-89d8-d2d6d134ccb2,2024-01-11 05:37:33,"{'id': 41395219, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk saldo dari semua kartu pada akun yang sama, sudah tergabung sejak upgrade sistem di 2020. Jika 2 kartu anda teregistrasi dengan email yang sama maka saldo sudah otomatis tergabung. silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id agar dapat kami bantu pengecekan - Starbucks Indonesia-', 'modified': '2024-01-19T09:34:35Z'}","Saya punya 2 card & thn lalu bisa menggunakan keduanya di 1 app dgn saldo terpisah. Skrg saldo tergabung & amount tidak dijumlahkan, tp dgn saldo saya di salah 1 kartu!
So, where’s my other money???",1,Nutcrack3r,Saldo di multiple card error & deducted!,,,id,id
App Store,da37d86e-55e7-41dd-9da5-61a2bc498cc3,2024-01-09 02:51:07,"{'id': 41244136, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika berkenan, mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id agar dapat kami bantu pengecekan lebih lanjut- Starbucks Indonesia-', 'modified': '2024-01-12T09:39:12Z'}",Sejak jamming 2 bulan lalu sampai hari ini tidak bisa login. Refresh psw pun tidak bisa… bikin sebel aja aplikasi di buat tidak userfriendly banget..🙄😢,1,Goen-toro,Tidak bisa login,,,id,id
App Store,4f85a722-5ea9-4552-8bde-08a2cef91a32,2024-01-07 10:33:46,"{'id': 41244011, 'body': 'Hi, Terima kasih untuk feedback anda :) Informasi anda akan kami bantu teruskan ke team terkait sebagai bahan review - Starbucks Indonesia-', 'modified': '2024-01-12T09:35:34Z'}",Aplikasi cenderung lambat khususnya untuk menu rewards,1,by267,Tidak responsif,,,id,id
App Store,8c14d6e2-260e-42e3-ae36-f520a5ea5a5f,2024-01-05 02:16:02,"{'id': 41243543, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Anda tetap bisa melakukan transaksi dengan scan barcode pada akun anda. Mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id agar dapat dibantu pengecekan. - Starbucks Indonesia-', 'modified': '2024-01-12T09:16:23Z'}","Appnya ga bs buat sign in sama sekale. Saldo masih ada, tp ga bs di pakai, buat top up bs tp buat motong saldo pas beli ga bs. Gara2 punyaku e-card doank ga ada fisik. Trs saldoku disana gmn donk?",1,$3|\|¥|_||\|,Ga bs login trs,,,id,id
App Store,b878d56e-3223-4dd4-83dc-7eb467106398,2024-01-01 12:42:04,"{'id': 41100718, 'body': 'Hi, Really apologize for the inconvenience. Please try again and refresh your application after that please try resetting your password from the Forgot Password menu on apps. If you still have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2024-01-05T12:12:16Z'}","Create as new, delete directly",1,Bet n,Can not sign in,,,id,id
App Store,2ea8e01d-11bf-42ac-b4d5-e4b899bf87da,2023-12-30 06:57:51,,Semoga cepat bangkrut kalian!!!,1,ndhuz,Kopi rasa darah,,,id,id
App Store,3dfdfd6a-950a-4f4f-b9bc-d6121da9d5e3,2023-12-29 04:29:55,"{'id': 41100635, 'body': 'Hi, Really apologize for the inconvenience. ID and other data are attached only as verification of your account and this provision is based on BI regulations in order to supervise Starbucks Reward Members. - Starbucks Indonesia-', 'modified': '2024-01-05T12:06:56Z'}","I want to end my membership, however, got email confirmation that i have to provide capture image of ID, physical card and ensure the balance and reward is zero. Why do I have to give an ID to a service that i bo longer needed ???? Suck.",1,Bagus Ramadhan,Hard to close the membership,,,id,id
App Store,954adbcd-1245-4465-9b58-72c377f4b7b6,2023-12-28 06:34:02,"{'id': 41099825, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika berkenan, mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id sebagai bahan review kami guna meningkatkan aplikasi- Starbucks Indonesia-', 'modified': '2024-01-05T11:28:36Z'}",Sayang sekali aplikasinya bagai bumi dan langit kualitasnya dengan nama besar starbucks,1,hope fixed soon,👎🏻,,,id,id
App Store,94856081-06db-4f6e-bbc3-feb893d96f85,2023-12-24 17:23:50,"{'id': 40972612, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika berkenan, mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id sebagai bahan review kami guna meningkatkan aplikasi- Starbucks Indonesia-', 'modified': '2023-12-29T10:47:14Z'}",Ngebug di iphone,2,Asikkhhh,Ngebug,,,id,id
App Store,b65cea5c-d1cd-4348-ab89-ba9af0e981ef,2023-12-26 07:30:01,"{'id': 40972678, 'body': 'Hi, Terima kasih untuk feedback anda :) untuk feedback anda akan kami bantu sampaikan ke team terkait sebagai bahan review - Starbucks Indonesia-', 'modified': '2023-12-29T10:49:44Z'}","Terlalu mahal buat rasa yang so so aja, menang brand",1,kirig4y4,Biasa aja,,,id,id
App Store,04bff091-f3e2-4d3f-8df9-a6c3e2c583c3,2023-12-22 03:18:44,"{'id': 40972531, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Untuk kendala anda terkait dengan ketidakstabilan koneksi internet anda. Mohon dicoba mengunakan jaringan koneksi internet selular yang lebih baik dan hindari penggunaan VPN. Silahkan mencoba kembali proses Sign In.  - Starbucks Indonesia-', 'modified': '2023-12-29T10:43:14Z'}","Proses sign up.pake indihome 10 mbps. Zonk. Beralih ke firstmedia 200mbls. Zonk juga. Pake CBN 200mbps. Samaaa.. Zonk juga a. Pake provider xl dan simpatico, Ya Allahhh.. Zonk juga. Masaa sihh develeoper apps ini nggak ada yg menguasai sistem apple. Astagaaa",2,MandDoS,Haloooo,,,id,id
App Store,e0f18844-dfcf-4985-b47b-bac761dc29f2,2023-12-23 03:00:53,"{'id': 40972567, 'body': 'good things happen: www.starbucks.co.id', 'modified': '2023-12-29T10:44:43Z'}","Pennies we spend on them will be their profits to fund genozide in Gaza, Palestine",1,miararasputri,Genocide supporter,,,id,id
App Store,2182e40b-5e18-4526-a716-7a0fbad9393d,2023-12-15 08:07:02,,Lah skarang redeem poin buat free grande jadi 120 star biasanya hanya 100..,2,edogawa2687,Redeem reward naik 👎👎,,,id,id
App Store,9a849a32-929f-4b85-b96e-6da1b1b65a3e,2023-12-22 00:11:48,"{'id': 40972482, 'body': ""Hi, Really apologize for the inconvenience. The display issue you're experiencing is related to the instability of your internet connection.  Please close the app momentarily and reopen it after a few moments. Sometimes, this can help resolve technical issues or display problems you might be experiencing. - Starbucks Indonesia-"", 'modified': '2023-12-29T10:41:08Z'}","I couldn’t login (“due to high demand” BS) for weeks, so I deleted and reinstalled the app, now I can’t sign in nor reset pw. Been relying on my app barcode screenshot.",1,Tummy Luvah,App sontoloyo for such a big brand,,,id,id
App Store,ddeddf3c-6e2a-4682-8cf0-29bed26409d8,2023-12-21 08:20:30,"{'id': 40856654, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mencoba kembali proses Sign In anda atau anda bisa melakukan reset password terlebih dulu. Jika masih berkendala, silahkan mengirimkan informasi keluhannya ke email kami customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2023-12-23T04:44:29Z'}",App nya bermasalah trus ga bisa login. Bapuk dibenerin dong. Sekelas starbuck ama map masa ga bs benerin app segampang ini. Rugi nih duit customer hilang gabisa di withdraw,1,st*ve,App bodoh,,,id,id
App Store,332903d8-c052-47ed-a4d6-6932bd026b30,2023-12-19 07:52:56,"{'id': 40856650, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id dengan melampirkan informasi data akun anda agar dapat kami bantu cek disistem - Starbucks Indonesia-', 'modified': '2023-12-23T04:42:41Z'}",Tolong diperbaiki,1,WinnyIrmarooke,Ga bisa login,,,id,id
App Store,c1c73c51-a4b9-43b3-8afe-4543b4d611f6,2023-12-09 07:15:02,"{'id': 40695134, 'body': 'Hi, Terima kasih untuk feedback anda. Informasi tersebut akan kami bantu sampaikan ke team terkait untuk pengecekan disistem - Starbucks Indonesia-', 'modified': '2023-12-15T08:36:54Z'}",Mau search lokasi outlet malah error terus. Gimana ni sih hmnn,2,Dewa Yoga,Payah,,,id,id
App Store,49f15323-c83c-4154-b8aa-aaa77676bf46,2023-12-11 16:22:05,"{'id': 40695482, 'body': 'Hi, Really apologize for the inconvenience. Please try again and refresh your application after that please try resetting your password from the Forgot Password menu on apps. If you still have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2023-12-15T08:50:30Z'}",Pls fix bug. I cannot login at all,1,BabyBelleBell,Its been a month cannot access!!,,,id,id
App Store,a3e0315a-592f-4b32-8dd9-2a0b8000dd1d,2023-12-11 08:35:07,"{'id': 40695440, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id dengan melampirkan informasi data akun anda agar dapat kami bantu cek disistem - Starbucks Indonesia-', 'modified': '2023-12-15T08:48:27Z'}","udah punya duit di sbux app giliran ganti hp mau login gabisa, bahkan gada tulisan error apa2 cuma gabisa aja org click login gada respon sama sekali, perusahaan udah segede starbucks tp bikin app yang bagus aja gbs",1,Kenneth A G,scam,,,id,id
App Store,4673cd83-da9c-4205-ac64-8bec6bb07e17,2023-12-10 07:56:00,"{'id': 40695354, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Mohon mengirimkan informasi keluhan anda ke email kami customer.care@starbucks.co.id dengan melampirkan informasi data akun anda agar dapat kami bantu cek disistem - Starbucks Indonesia-', 'modified': '2023-12-15T08:43:43Z'}",Terkendala login stelah install ulang,3,hwnagt_,Ga bisa login,,,id,id
